gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,conm,curcdq,datacqtr,datafqtr,cshoq,xrdq,costat,prccq,gsubind
036754,2019/12/31,2019,4,INDL,C,D,STD,BIGCOMMERCE HOLDIN INC,USD,2019Q4,2019Q4,18.5440,10.9610,A,,45102030
036754,2020/03/31,2020,1,INDL,C,D,STD,BIGCOMMERCE HOLDIN INC,USD,2020Q1,2020Q1,18.9920,10.9210,A,,45102030
036754,2020/06/30,2020,2,INDL,C,D,STD,BIGCOMMERCE HOLDIN INC,USD,2020Q2,2020Q2,65.8440,11.3450,A,,45102030
036754,2020/09/30,2020,3,INDL,C,D,STD,BIGCOMMERCE HOLDIN INC,USD,2020Q3,2020Q3,67.8080,12.1240,A,83.3000,45102030
036754,2020/12/31,2020,4,INDL,C,D,STD,BIGCOMMERCE HOLDIN INC,USD,2020Q4,2020Q4,69.5130,13.9420,A,64.1500,45102030
036754,2021/03/31,2021,1,INDL,C,D,STD,BIGCOMMERCE HOLDIN INC,USD,2021Q1,2021Q1,70.2960,13.5350,A,57.8000,45102030
036754,2021/06/30,2021,2,INDL,C,D,STD,BIGCOMMERCE HOLDIN INC,USD,2021Q2,2021Q2,71.1100,14.7250,A,64.9200,45102030
036754,2021/09/30,2021,3,INDL,C,D,STD,BIGCOMMERCE HOLDIN INC,USD,2021Q3,2021Q3,71.6190,16.5320,A,50.6400,45102030
036788,2019/02/28,2019,2,INDL,C,D,STD,DUCK CREEK TECHNOL INC,USD,2019Q1,2019Q2,,,A,,45103010
036788,2019/05/31,2019,3,INDL,C,D,STD,DUCK CREEK TECHNOL INC,USD,2019Q2,2019Q3,,,A,,45103010
036788,2019/08/31,2019,4,INDL,C,D,STD,DUCK CREEK TECHNOL INC,USD,2019Q3,2019Q4,,35.9360,A,,45103010
036788,2019/11/30,2020,1,INDL,C,D,STD,DUCK CREEK TECHNOL INC,USD,2019Q4,2020Q1,,9.2190,A,,45103010
036788,2020/02/29,2020,2,INDL,C,D,STD,DUCK CREEK TECHNOL INC,USD,2020Q1,2020Q2,,10.0080,A,,45103010
036788,2020/05/31,2020,3,INDL,C,D,STD,DUCK CREEK TECHNOL INC,USD,2020Q2,2020Q3,128.4380,10.1970,A,,45103010
036788,2020/08/31,2020,4,INDL,C,D,STD,DUCK CREEK TECHNOL INC,USD,2020Q3,2020Q4,130.7140,14.6280,A,38.9900,45103010
036788,2020/11/30,2021,1,INDL,C,D,STD,DUCK CREEK TECHNOL INC,USD,2020Q4,2021Q1,130.8540,11.1040,A,39.7600,45103010
036788,2021/02/28,2021,2,INDL,C,D,STD,DUCK CREEK TECHNOL INC,USD,2021Q1,2021Q2,131.5240,12.6810,A,47.3000,45103010
036788,2021/05/31,2021,3,INDL,C,D,STD,DUCK CREEK TECHNOL INC,USD,2021Q2,2021Q3,131.6600,12.2550,A,39.3100,45103010
036788,2021/08/31,2021,4,INDL,C,D,STD,DUCK CREEK TECHNOL INC,USD,2021Q3,2021Q4,132.0000,12.5090,A,46.6300,45103010
036896,2019/01/31,2018,4,INDL,C,D,STD,SUMO LOGIC INC,USD,2018Q4,2018Q4,13.0650,9.8550,A,,45103010
036896,2019/04/30,2019,1,INDL,C,D,STD,SUMO LOGIC INC,USD,2019Q1,2019Q1,,10.1610,A,,45103010
036896,2019/07/31,2019,2,INDL,C,D,STD,SUMO LOGIC INC,USD,2019Q2,2019Q2,,11.2040,A,,45103010
036896,2019/10/31,2019,3,INDL,C,D,STD,SUMO LOGIC INC,USD,2019Q3,2019Q3,,14.0290,A,,45103010
036896,2020/01/31,2019,4,INDL,C,D,STD,SUMO LOGIC INC,USD,2019Q4,2019Q4,18.9840,17.0680,A,,45103010
036896,2020/04/30,2020,1,INDL,C,D,STD,SUMO LOGIC INC,USD,2020Q1,2020Q1,,17.6990,A,,45103010
036896,2020/07/31,2020,2,INDL,C,D,STD,SUMO LOGIC INC,USD,2020Q2,2020Q2,98.6900,15.3040,A,,45103010
036896,2020/10/31,2020,3,INDL,C,D,STD,SUMO LOGIC INC,USD,2020Q3,2020Q3,102.2440,18.7530,A,17.2800,45103010
036896,2021/01/31,2020,4,INDL,C,D,STD,SUMO LOGIC INC,USD,2020Q4,2020Q4,102.4840,18.4500,A,34.4100,45103010
036896,2021/04/30,2021,1,INDL,C,D,STD,SUMO LOGIC INC,USD,2021Q1,2021Q1,106.1920,20.4430,A,19.4900,45103010
036896,2021/07/31,2021,2,INDL,C,D,STD,SUMO LOGIC INC,USD,2021Q2,2021Q2,110.1330,23.8610,A,20.6500,45103010
036898,2019/03/31,2019,1,INDL,C,D,STD,UNITY SOFTWARE INC,USD,2019Q1,2019Q1,,54.5260,A,,45103010
036898,2019/06/30,2019,2,INDL,C,D,STD,UNITY SOFTWARE INC,USD,2019Q2,2019Q2,,64.2720,A,,45103010
036898,2019/09/30,2019,3,INDL,C,D,STD,UNITY SOFTWARE INC,USD,2019Q3,2019Q3,,64.0340,A,,45103010
036898,2019/12/31,2019,4,INDL,C,D,STD,UNITY SOFTWARE INC,USD,2019Q4,2019Q4,123.2610,73.0960,A,,45103010
036898,2020/03/31,2020,1,INDL,C,D,STD,UNITY SOFTWARE INC,USD,2020Q1,2020Q1,,81.7510,A,,45103010
036898,2020/06/30,2020,2,INDL,C,D,STD,UNITY SOFTWARE INC,USD,2020Q2,2020Q2,264.1170,85.1080,A,,45103010
036898,2020/09/30,2020,3,INDL,C,D,STD,UNITY SOFTWARE INC,USD,2020Q3,2020Q3,270.9670,116.6480,A,87.2800,45103010
036898,2020/12/31,2020,4,INDL,C,D,STD,UNITY SOFTWARE INC,USD,2020Q4,2020Q4,273.5370,120.0080,A,153.4700,45103010
036898,2021/03/31,2021,1,INDL,C,D,STD,UNITY SOFTWARE INC,USD,2021Q1,2021Q1,279.1700,154.0150,A,100.3100,45103010
036898,2021/06/30,2021,2,INDL,C,D,STD,UNITY SOFTWARE INC,USD,2021Q2,2021Q2,282.1770,154.2160,A,109.8300,45103010
036898,2021/09/30,2021,3,INDL,C,D,STD,UNITY SOFTWARE INC,USD,2021Q3,2021Q3,285.7110,178.4130,A,126.2500,45103010
036910,2019/03/31,2019,1,INDL,C,D,STD,PALANTIR TECHNOLOG INC,USD,2019Q1,2019Q1,,75.1240,A,,45103010
036910,2019/06/30,2019,2,INDL,C,D,STD,PALANTIR TECHNOLOG INC,USD,2019Q2,2019Q2,,78.7240,A,,45103010
036910,2019/09/30,2019,3,INDL,C,D,STD,PALANTIR TECHNOLOG INC,USD,2019Q3,2019Q3,,75.8800,A,,45103010
036910,2019/12/31,2019,4,INDL,C,D,STD,PALANTIR TECHNOLOG INC,USD,2019Q4,2019Q4,581.4970,75.8350,A,,45103010
036910,2020/03/31,2020,1,INDL,C,D,STD,PALANTIR TECHNOLOG INC,USD,2020Q1,2020Q1,,65.8000,A,,45103010
036910,2020/06/30,2020,2,INDL,C,D,STD,PALANTIR TECHNOLOG INC,USD,2020Q2,2020Q2,1587.5190,86.8150,A,,45103010
036910,2020/09/30,2020,3,INDL,C,D,STD,PALANTIR TECHNOLOG INC,USD,2020Q3,2020Q3,1726.6860,313.9150,A,9.5000,45103010
036910,2020/12/31,2020,4,INDL,C,D,STD,PALANTIR TECHNOLOG INC,USD,2020Q4,2020Q4,1792.1390,94.1300,A,23.5500,45103010
036910,2021/03/31,2021,1,INDL,C,D,STD,PALANTIR TECHNOLOG INC,USD,2021Q1,2021Q1,1860.6070,98.4710,A,23.2900,45103010
036910,2021/06/30,2021,2,INDL,C,D,STD,PALANTIR TECHNOLOG INC,USD,2021Q2,2021Q2,1936.5780,110.5240,A,26.3600,45103010
036910,2021/09/30,2021,3,INDL,C,D,STD,PALANTIR TECHNOLOG INC,USD,2021Q3,2021Q3,1991.1180,94.3160,A,24.0400,45103010
036945,2019/03/31,2019,1,INDL,C,D,STD,JFROG LTD,USD,2019Q1,2019Q1,,5.8470,A,,45103020
036945,2019/06/30,2019,2,INDL,C,D,STD,JFROG LTD,USD,2019Q2,2019Q2,,7.2520,A,,45103020
036945,2019/09/30,2019,3,INDL,C,D,STD,JFROG LTD,USD,2019Q3,2019Q3,,8.6650,A,,45103020
036945,2019/12/31,2019,4,INDL,C,D,STD,JFROG LTD,USD,2019Q4,2019Q4,27.9310,7.9660,A,,45103020
036945,2020/03/31,2020,1,INDL,C,D,STD,JFROG LTD,USD,2020Q1,2020Q1,,9.2950,A,,45103020
036945,2020/06/30,2020,2,INDL,C,D,STD,JFROG LTD,USD,2020Q2,2020Q2,88.6750,9.7760,A,,45103020
036945,2020/09/30,2020,3,INDL,C,D,STD,JFROG LTD,USD,2020Q3,2020Q3,91.1360,10.3810,A,84.6500,45103020
036945,2020/12/31,2020,4,INDL,C,D,STD,JFROG LTD,USD,2020Q4,2020Q4,92.1120,11.6610,A,62.8300,45103020
036945,2021/03/31,2021,1,INDL,C,D,STD,JFROG LTD,USD,2021Q1,2021Q1,93.4680,13.8360,A,44.3700,45103020
036945,2021/06/30,2021,2,INDL,C,D,STD,JFROG LTD,USD,2021Q2,2021Q2,93.9880,16.6880,A,45.5200,45103020
036945,2021/09/30,2021,3,INDL,C,D,STD,JFROG LTD,USD,2021Q3,2021Q3,96.2050,23.1420,A,33.5000,45103020
036964,2019/01/31,2018,4,INDL,C,D,STD,ASANA INC,USD,2018Q4,2018Q4,68.2570,10.7480,A,,45103010
036964,2019/04/30,2019,1,INDL,C,D,STD,ASANA INC,USD,2019Q1,2019Q1,,13.4320,A,,45103010
036964,2019/07/31,2019,2,INDL,C,D,STD,ASANA INC,USD,2019Q2,2019Q2,,16.4440,A,,45103010
036964,2019/10/31,2019,3,INDL,C,D,STD,ASANA INC,USD,2019Q3,2019Q3,,39.7120,A,,45103010
036964,2020/01/31,2019,4,INDL,C,D,STD,ASANA INC,USD,2019Q4,2019Q4,76.6880,20.0870,A,,45103010
036964,2020/04/30,2020,1,INDL,C,D,STD,ASANA INC,USD,2020Q1,2020Q1,,22.3830,A,,45103010
036964,2020/07/31,2020,2,INDL,C,D,STD,ASANA INC,USD,2020Q2,2020Q2,151.3160,25.9590,A,,45103010
036964,2020/10/31,2020,3,INDL,C,D,STD,ASANA INC,USD,2020Q3,2020Q3,158.7000,32.9960,A,22.1100,45103010
036964,2021/01/31,2020,4,INDL,C,D,STD,ASANA INC,USD,2020Q4,2020Q4,161.4800,39.8010,A,35.3700,45103010
036964,2021/04/30,2021,1,INDL,C,D,STD,ASANA INC,USD,2021Q1,2021Q1,163.4710,39.9670,A,33.3200,45103010
036964,2021/07/31,2021,2,INDL,C,D,STD,ASANA INC,USD,2021Q2,2021Q2,183.7250,48.4540,A,71.0600,45103010
036964,2021/10/31,2021,3,INDL,C,D,STD,ASANA INC,USD,2021Q3,2021Q3,183.7250,53.7880,A,135.8000,45103010
036995,2019/03/31,2019,1,INDL,C,D,STD,NUVEI CORP,USD,2019Q1,2019Q1,,,A,,45102020
036995,2019/06/30,2019,2,INDL,C,D,STD,NUVEI CORP,USD,2019Q2,2019Q2,,,A,,45102020
036995,2019/09/30,2019,3,INDL,C,D,STD,NUVEI CORP,USD,2019Q3,2019Q3,,,A,,45102020
036995,2019/12/31,2019,4,INDL,C,D,STD,NUVEI CORP,USD,2019Q4,2019Q4,236.8930,,A,,45102020
036995,2020/03/31,2020,1,INDL,C,D,STD,NUVEI CORP,USD,2020Q1,2020Q1,,,A,,45102020
036995,2020/06/30,2020,2,INDL,C,D,STD,NUVEI CORP,USD,2020Q2,2020Q2,251.1580,,A,,45102020
036995,2020/09/30,2020,3,INDL,C,D,STD,NUVEI CORP,USD,2020Q3,2020Q3,131.4600,,A,,45102020
036995,2020/12/31,2020,4,INDL,C,D,STD,NUVEI CORP,USD,2020Q4,2020Q4,138.1720,,A,,45102020
036995,2021/03/31,2021,1,INDL,C,D,STD,NUVEI CORP,USD,2021Q1,2021Q1,138.4770,,A,,45102020
036995,2021/06/30,2021,2,INDL,C,D,STD,NUVEI CORP,USD,2021Q2,2021Q2,139.1080,,A,,45102020
036995,2021/09/30,2021,3,INDL,C,D,STD,NUVEI CORP,USD,2021Q3,2021Q3,139.4330,,A,,45102020
037076,2019/03/31,2019,1,INDL,C,D,STD,BENTLEY SYSTEMS INC,USD,2019Q1,2019Q1,,44.4770,A,,45103010
037076,2019/06/30,2019,2,INDL,C,D,STD,BENTLEY SYSTEMS INC,USD,2019Q2,2019Q2,,47.3840,A,,45103010
037076,2019/09/30,2019,3,INDL,C,D,STD,BENTLEY SYSTEMS INC,USD,2019Q3,2019Q3,,44.7560,A,,45103010
037076,2019/12/31,2019,4,INDL,C,D,STD,BENTLEY SYSTEMS INC,USD,2019Q4,2019Q4,254.8430,46.9350,A,,45103010
037076,2020/03/31,2020,1,INDL,C,D,STD,BENTLEY SYSTEMS INC,USD,2020Q1,2020Q1,,45.1350,A,,45103010
037076,2020/06/30,2020,2,INDL,C,D,STD,BENTLEY SYSTEMS INC,USD,2020Q2,2020Q2,261.2350,44.2180,A,,45103010
037076,2020/09/30,2020,3,INDL,C,D,STD,BENTLEY SYSTEMS INC,USD,2020Q3,2020Q3,262.2270,50.2170,A,31.4000,45103010
037076,2020/12/31,2020,4,INDL,C,D,STD,BENTLEY SYSTEMS INC,USD,2020Q4,2020Q4,272.1550,45.9450,A,40.5100,45103010
037076,2021/03/31,2021,1,INDL,C,D,STD,BENTLEY SYSTEMS INC,USD,2021Q1,2021Q1,273.7220,47.8030,A,46.9300,45103010
037076,2021/06/30,2021,2,INDL,C,D,STD,BENTLEY SYSTEMS INC,USD,2021Q2,2021Q2,281.1890,52.7760,A,64.7800,45103010
037076,2021/09/30,2021,3,INDL,C,D,STD,BENTLEY SYSTEMS INC,USD,2021Q3,2021Q3,282.0390,57.3340,A,60.6400,45103010
037101,2019/03/31,2019,1,INDL,C,D,STD,CHINDATA GROUP HOLD LTD -ADR,USD,2019Q1,2019Q1,,0.0000,A,,45102030
037101,2019/06/30,2019,2,INDL,C,D,STD,CHINDATA GROUP HOLD LTD -ADR,USD,2019Q2,2019Q2,,0.3510,A,,45102030
037101,2019/09/30,2019,3,INDL,C,D,STD,CHINDATA GROUP HOLD LTD -ADR,USD,2019Q3,2019Q3,,1.4290,A,,45102030
037101,2019/12/31,2019,4,INDL,C,D,STD,CHINDATA GROUP HOLD LTD -ADR,USD,2019Q4,2019Q4,283.3580,1.7400,A,,45102030
037101,2020/03/31,2020,1,INDL,C,D,STD,CHINDATA GROUP HOLD LTD -ADR,USD,2020Q1,2020Q1,,1.1840,A,,45102030
037101,2020/06/30,2020,2,INDL,C,D,STD,CHINDATA GROUP HOLD LTD -ADR,USD,2020Q2,2020Q2,283.3580,1.0520,A,,45102030
037101,2020/09/30,2020,3,INDL,C,D,STD,CHINDATA GROUP HOLD LTD -ADR,USD,2020Q3,2020Q3,356.3960,1.9330,A,16.2300,45102030
037101,2020/12/31,2020,4,INDL,C,D,STD,CHINDATA GROUP HOLD LTD -ADR,USD,2020Q4,2020Q4,362.3960,2.0960,A,23.9600,45102030
037101,2021/03/31,2021,1,INDL,C,D,STD,CHINDATA GROUP HOLD LTD -ADR,USD,2021Q1,2021Q1,362.7500,2.7810,A,16.5400,45102030
037101,2021/06/30,2021,2,INDL,C,D,STD,CHINDATA GROUP HOLD LTD -ADR,USD,2021Q2,2021Q2,362.7500,3.2660,A,15.0900,45102030
037101,2021/09/30,2021,3,INDL,C,D,STD,CHINDATA GROUP HOLD LTD -ADR,USD,2021Q3,2021Q3,362.7500,3.3420,A,8.4100,45102030
037180,2019/03/31,2019,1,INDL,C,D,STD,MCAFEE CORP,USD,2019Q1,2019Q1,,94.0000,A,,45103020
037180,2019/06/30,2019,2,INDL,C,D,STD,MCAFEE CORP,USD,2019Q2,2019Q2,,99.0000,A,,45103020
037180,2019/09/30,2019,3,INDL,C,D,STD,MCAFEE CORP,USD,2019Q3,2019Q3,,96.0000,A,,45103020
037180,2019/12/31,2019,4,INDL,C,D,STD,MCAFEE CORP,USD,2019Q4,2019Q4,,91.0000,A,,45103020
037180,2020/03/31,2020,1,INDL,C,D,STD,MCAFEE CORP,USD,2020Q1,2020Q1,,38.0000,A,,45103020
037180,2020/06/30,2020,2,INDL,C,D,STD,MCAFEE CORP,USD,2020Q2,2020Q2,,36.0000,A,,45103020
037180,2020/09/30,2020,3,INDL,C,D,STD,MCAFEE CORP,USD,2020Q3,2020Q3,163.0720,35.0000,A,,45103020
037180,2020/12/31,2020,4,INDL,C,D,STD,MCAFEE CORP,USD,2020Q4,2020Q4,161.2680,201.0000,A,16.6900,45103020
037180,2021/03/31,2021,1,INDL,C,D,STD,MCAFEE CORP,USD,2021Q1,2021Q1,162.3730,44.0000,A,22.7400,45103020
037180,2021/06/30,2021,2,INDL,C,D,STD,MCAFEE CORP,USD,2021Q2,2021Q2,166.0050,46.0000,A,28.0200,45103020
037180,2021/09/30,2021,3,INDL,C,D,STD,MCAFEE CORP,USD,2021Q3,2021Q3,179.8490,48.0000,A,22.1100,45103020
037212,2019/03/31,2019,1,INDL,C,D,STD,GREENBOX POS,USD,2019Q1,2019Q1,,0.1040,A,,45102020
037212,2019/06/30,2019,2,INDL,C,D,STD,GREENBOX POS,USD,2019Q2,2019Q2,,0.6000,A,,45102020
037212,2019/09/30,2019,3,INDL,C,D,STD,GREENBOX POS,USD,2019Q3,2019Q3,,0.3810,A,,45102020
037212,2019/12/31,2019,4,INDL,C,D,STD,GREENBOX POS,USD,2019Q4,2019Q4,169.8630,0.1700,A,,45102020
037212,2020/03/31,2020,1,INDL,C,D,STD,GREENBOX POS,USD,2020Q1,2020Q1,175.9220,0.2870,A,,45102020
037212,2020/06/30,2020,2,INDL,C,D,STD,GREENBOX POS,USD,2020Q2,2020Q2,181.0500,0.2670,A,,45102020
037212,2020/09/30,2020,3,INDL,C,D,STD,GREENBOX POS,USD,2020Q3,2020Q3,181.6500,0.2440,A,,45102020
037212,2020/12/31,2020,4,INDL,C,D,STD,GREENBOX POS,USD,2020Q4,2020Q4,184.2640,0.5660,A,1.0900,45102020
037212,2021/03/31,2021,1,INDL,C,D,STD,GREENBOX POS,USD,2021Q1,2021Q1,40.9170,0.6530,A,14.0000,45102020
037212,2021/06/30,2021,2,INDL,C,D,STD,GREENBOX POS,USD,2021Q2,2021Q2,42.2360,0.8090,A,11.9300,45102020
037212,2021/09/30,2021,3,INDL,C,D,STD,GREENBOX POS,USD,2021Q3,2021Q3,42.8650,1.0430,A,8.2900,45102020
037231,2019/03/31,2019,1,INDL,C,D,STD,PAYA HOLDINGS INC,USD,2019Q1,2019Q1,,,A,,45102020
037231,2019/06/30,2019,2,INDL,C,D,STD,PAYA HOLDINGS INC,USD,2019Q2,2019Q2,,,A,,45102020
037231,2019/09/30,2019,3,INDL,C,D,STD,PAYA HOLDINGS INC,USD,2019Q3,2019Q3,,,A,,45102020
037231,2019/12/31,2019,4,INDL,C,D,STD,PAYA HOLDINGS INC,USD,2019Q4,2019Q4,54.5340,,A,,45102020
037231,2020/03/31,2020,1,INDL,C,D,STD,PAYA HOLDINGS INC,USD,2020Q1,2020Q1,,,A,,45102020
037231,2020/06/30,2020,2,INDL,C,D,STD,PAYA HOLDINGS INC,USD,2020Q2,2020Q2,,,A,,45102020
037231,2020/09/30,2020,3,INDL,C,D,STD,PAYA HOLDINGS INC,USD,2020Q3,2020Q3,,,A,,45102020
037231,2020/12/31,2020,4,INDL,C,D,STD,PAYA HOLDINGS INC,USD,2020Q4,2020Q4,116.6970,,A,13.5800,45102020
037231,2021/03/31,2021,1,INDL,C,D,STD,PAYA HOLDINGS INC,USD,2021Q1,2021Q1,126.6970,,A,10.9600,45102020
037231,2021/06/30,2021,2,INDL,C,D,STD,PAYA HOLDINGS INC,USD,2021Q2,2021Q2,127.3800,,A,11.0200,45102020
037231,2021/09/30,2021,3,INDL,C,D,STD,PAYA HOLDINGS INC,USD,2021Q3,2021Q3,132.0100,,A,10.8700,45102020
037254,2019/03/31,2019,1,INDL,C,D,STD,DATTO HOLDING CORP,USD,2019Q1,2019Q1,,14.4710,A,,45103020
037254,2019/06/30,2019,2,INDL,C,D,STD,DATTO HOLDING CORP,USD,2019Q2,2019Q2,,14.8130,A,,45103020
037254,2019/09/30,2019,3,INDL,C,D,STD,DATTO HOLDING CORP,USD,2019Q3,2019Q3,,14.6400,A,,45103020
037254,2019/12/31,2019,4,INDL,C,D,STD,DATTO HOLDING CORP,USD,2019Q4,2019Q4,135.2930,16.5350,A,,45103020
037254,2020/03/31,2020,1,INDL,C,D,STD,DATTO HOLDING CORP,USD,2020Q1,2020Q1,,16.7330,A,,45103020
037254,2020/06/30,2020,2,INDL,C,D,STD,DATTO HOLDING CORP,USD,2020Q2,2020Q2,135.5490,16.0100,A,,45103020
037254,2020/09/30,2020,3,INDL,C,D,STD,DATTO HOLDING CORP,USD,2020Q3,2020Q3,157.5490,15.2570,A,,45103020
037254,2020/12/31,2020,4,INDL,C,D,STD,DATTO HOLDING CORP,USD,2020Q4,2020Q4,161.0580,30.9320,A,27.0000,45103020
037254,2021/03/31,2021,1,INDL,C,D,STD,DATTO HOLDING CORP,USD,2021Q1,2021Q1,161.0770,22.4740,A,22.9100,45103020
037254,2021/06/30,2021,2,INDL,C,D,STD,DATTO HOLDING CORP,USD,2021Q2,2021Q2,162.0280,27.3440,A,27.8400,45103020
037254,2021/09/30,2021,3,INDL,C,D,STD,DATTO HOLDING CORP,USD,2021Q3,2021Q3,162.8500,26.8720,A,23.9000,45103020
037382,2019/02/28,2019,1,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2019Q1,2019Q1,,,A,,45102020
037382,2019/03/31,2019,1,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2019Q1,2019Q1,,,A,,45102020
037382,2019/05/31,2019,2,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2019Q2,2019Q2,,,A,,45102020
037382,2019/06/30,2019,2,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2019Q2,2019Q2,,,A,,45102020
037382,2019/08/31,2019,3,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2019Q3,2019Q3,,,A,,45102020
037382,2019/09/30,2019,3,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2019Q3,2019Q3,,,A,,45102020
037382,2019/11/30,2019,4,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2019Q4,2019Q4,,,A,,45102020
037382,2019/12/31,2019,4,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,,2019Q4,,,A,,45102020
037382,2020/02/29,2020,1,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2020Q1,2020Q1,,,A,,45102020
037382,2020/05/31,2020,2,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2020Q2,2020Q2,,,A,,45102020
037382,2020/08/31,2020,3,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2020Q3,2020Q3,,,A,,45102020
037382,2020/11/30,2020,4,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2020Q4,2020Q4,51.6020,,A,80.0000,45102020
037382,2021/02/28,2021,1,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2021Q1,2021Q1,51.2140,,A,123.5100,45102020
037382,2021/05/31,2021,2,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2021Q2,2021Q2,51.2960,,A,152.7200,45102020
037382,2021/08/31,2021,3,INDL,C,D,STD,CONCENTRIX CORP -SPN,USD,2021Q3,2021Q3,51.4480,,A,173.3900,45102020
037413,2019/03/31,2019,3,INDL,C,D,STD,AFFIRM HOLDINGS INC,USD,2019Q1,2019Q3,,,A,,45102020
037413,2019/06/30,2019,4,INDL,C,D,STD,AFFIRM HOLDINGS INC,USD,2019Q2,2019Q4,47.0780,,A,,45102020
037413,2019/09/30,2020,1,INDL,C,D,STD,AFFIRM HOLDINGS INC,USD,2019Q3,2020Q1,,,A,,45102020
037413,2019/12/31,2020,2,INDL,C,D,STD,AFFIRM HOLDINGS INC,USD,2019Q4,2020Q2,,,A,,45102020
037413,2020/03/31,2020,3,INDL,C,D,STD,AFFIRM HOLDINGS INC,USD,2020Q1,2020Q3,,,A,,45102020
037413,2020/06/30,2020,4,INDL,C,D,STD,AFFIRM HOLDINGS INC,USD,2020Q2,2020Q4,47.6840,,A,,45102020
037413,2020/09/30,2021,1,INDL,C,D,STD,AFFIRM HOLDINGS INC,USD,2020Q3,2021Q1,53.0310,,A,,45102020
037413,2020/12/31,2021,2,INDL,C,D,STD,AFFIRM HOLDINGS INC,USD,2020Q4,2021Q2,242.7470,,A,,45102020
037413,2021/03/31,2021,3,INDL,C,D,STD,AFFIRM HOLDINGS INC,USD,2021Q1,2021Q3,264.6580,,A,70.7200,45102020
037413,2021/06/30,2021,4,INDL,C,D,STD,AFFIRM HOLDINGS INC,USD,2021Q2,2021Q4,269.3580,,A,67.3500,45102020
037413,2021/09/30,2022,1,INDL,C,D,STD,AFFIRM HOLDINGS INC,USD,2021Q3,2022Q1,277.7170,,A,119.1300,45102020
037517,2019/01/31,2018,3,INDL,C,D,STD,C3.AI INC,USD,2018Q4,2018Q3,,9.2460,A,,45103010
037517,2019/04/30,2018,4,INDL,C,D,STD,C3.AI INC,USD,2019Q1,2018Q4,20.0570,10.7860,A,,45103010
037517,2019/07/31,2019,1,INDL,C,D,STD,C3.AI INC,USD,2019Q2,2019Q1,,10.9180,A,,45103010
037517,2019/10/31,2019,2,INDL,C,D,STD,C3.AI INC,USD,2019Q3,2019Q2,,23.8730,A,,45103010
037517,2020/01/31,2019,3,INDL,C,D,STD,C3.AI INC,USD,2019Q4,2019Q3,,12.3310,A,,45103010
037517,2020/04/30,2019,4,INDL,C,D,STD,C3.AI INC,USD,2020Q1,2019Q4,31.2100,17.4260,A,,45103010
037517,2020/07/31,2020,1,INDL,C,D,STD,C3.AI INC,USD,2020Q2,2020Q1,,13.2640,A,,45103010
037517,2020/10/31,2020,2,INDL,C,D,STD,C3.AI INC,USD,2020Q3,2020Q2,95.8480,16.1340,A,,45103010
037517,2021/01/31,2020,3,INDL,C,D,STD,C3.AI INC,USD,2020Q4,2020Q3,100.9320,18.7470,A,139.6000,45103010
037517,2021/04/30,2020,4,INDL,C,D,STD,C3.AI INC,USD,2021Q1,2020Q4,102.1670,20.7110,A,66.2600,45103010
037517,2021/07/31,2021,1,INDL,C,D,STD,C3.AI INC,USD,2021Q2,2021Q1,103.8680,26.7120,A,50.3500,45103010
037517,2021/10/31,2021,2,INDL,C,D,STD,C3.AI INC,USD,2021Q3,2021Q2,104.8710,36.5230,A,45.1200,45103010
037596,2019/04/30,2019,1,INDL,C,D,STD,SENTINELONE INC,USD,2019Q1,2019Q1,,7.1190,A,,45103020
037596,2019/07/31,2019,2,INDL,C,D,STD,SENTINELONE INC,USD,2019Q2,2019Q2,,9.2520,A,,45103020
037596,2019/10/31,2019,3,INDL,C,D,STD,SENTINELONE INC,USD,2019Q3,2019Q3,,9.0280,A,,45103020
037596,2020/01/31,2019,4,INDL,C,D,STD,SENTINELONE INC,USD,2019Q4,2019Q4,33.5510,11.2840,A,,45103020
037596,2020/04/30,2020,1,INDL,C,D,STD,SENTINELONE INC,USD,2020Q1,2020Q1,,13.8650,A,,45103020
037596,2020/07/31,2020,2,INDL,C,D,STD,SENTINELONE INC,USD,2020Q2,2020Q2,,13.4760,A,,45103020
037596,2020/10/31,2020,3,INDL,C,D,STD,SENTINELONE INC,USD,2020Q3,2020Q3,,14.9250,A,,45103020
037596,2021/01/31,2020,4,INDL,C,D,STD,SENTINELONE INC,USD,2020Q4,2020Q4,39.2420,20.1780,A,,45103020
037596,2021/04/30,2021,1,INDL,C,D,STD,SENTINELONE INC,USD,2021Q1,2021Q1,256.3710,27.8200,A,,45103020
