gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,curcdq,datacqtr,datafqtr,atq,revtq,saleq,costat,busdesc,gsubind
21761,9/30/2021,2022,1,INDL,C,D,STD,CDK,CDK GLOBAL INC,USD,2021Q3,2022Q1,2635.1,440,440,A,"CDK Global, Inc., together with its subsidiaries, provides integrated data and technology solutions to the automotive, heavy truck, recreation, and heavy equipment industries in the United States and internationally.",45103010
21847,3/31/2019,2019,1,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2019Q1,2019Q1,1370.125,151.798,151.798,A,"HubSpot, Inc. provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific.",45103010
21847,6/30/2019,2019,2,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2019Q2,2019Q2,1463.492,163.255,163.255,A,"HubSpot, Inc. provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific.",45103010
21847,9/30/2019,2019,3,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2019Q3,2019Q3,1478.881,173.621,173.621,A,"HubSpot, Inc. provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific.",45103010
21847,12/31/2019,2019,4,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2019Q4,2019Q4,1569.268,186.186,186.186,A,"HubSpot, Inc. provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific.",45103010
21847,3/31/2020,2020,1,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2020Q1,2020Q1,1586.51,198.968,198.968,A,"HubSpot, Inc. provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific.",45103010
21847,6/30/2020,2020,2,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2020Q2,2020Q2,1810.976,203.607,203.607,A,"HubSpot, Inc. provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific.",45103010
21847,9/30/2020,2020,3,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2020Q3,2020Q3,1875.421,228.386,228.386,A,"HubSpot, Inc. provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific.",45103010
21847,12/31/2020,2020,4,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2020Q4,2020Q4,1973.366,252.065,252.065,A,"HubSpot, Inc. provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific.",45103010
21847,3/31/2021,2021,1,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2021Q1,2021Q1,1969.817,281.365,281.365,A,"HubSpot, Inc. provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific.",45103010
21847,6/30/2021,2021,2,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2021Q2,2021Q2,2018.612,310.788,310.788,A,"HubSpot, Inc. provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific.",45103010
21847,9/30/2021,2021,3,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2021Q3,2021Q3,2065.475,339.196,339.196,A,"HubSpot, Inc. provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific.",45103010
21984,3/31/2019,2019,1,INDL,C,D,STD,VERB,VERB TECHNOLOGY CO INC,USD,2019Q1,2019Q1,0.824,0.009,0.009,A,"Verb Technology Company, Inc. develops Software-as-a-Service applications platform in the United States, Japan, and internationally.",45103010
21984,6/30/2019,2019,2,INDL,C,D,STD,VERB,VERB TECHNOLOGY CO INC,USD,2019Q2,2019Q2,25.68,3.733,3.733,A,"Verb Technology Company, Inc. develops Software-as-a-Service applications platform in the United States, Japan, and internationally.",45103010
21984,9/30/2019,2019,3,INDL,C,D,STD,VERB,VERB TECHNOLOGY CO INC,USD,2019Q3,2019Q3,29.015,2.873,2.873,A,"Verb Technology Company, Inc. develops Software-as-a-Service applications platform in the United States, Japan, and internationally.",45103010
21984,12/31/2019,2019,4,INDL,C,D,STD,VERB,VERB TECHNOLOGY CO INC,USD,2019Q4,2019Q4,28.359,2.485,2.485,A,"Verb Technology Company, Inc. develops Software-as-a-Service applications platform in the United States, Japan, and internationally.",45103010
21984,3/31/2020,2020,1,INDL,C,D,STD,VERB,VERB TECHNOLOGY CO INC,USD,2020Q1,2020Q1,28.585,2.354,2.354,A,"Verb Technology Company, Inc. develops Software-as-a-Service applications platform in the United States, Japan, and internationally.",45103010
21984,6/30/2020,2020,2,INDL,C,D,STD,VERB,VERB TECHNOLOGY CO INC,USD,2020Q2,2020Q2,28.375,2.652,2.652,A,"Verb Technology Company, Inc. develops Software-as-a-Service applications platform in the United States, Japan, and internationally.",45103010
21984,9/30/2020,2020,3,INDL,C,D,STD,VERB,VERB TECHNOLOGY CO INC,USD,2020Q3,2020Q3,42.575,2.86,2.86,A,"Verb Technology Company, Inc. develops Software-as-a-Service applications platform in the United States, Japan, and internationally.",45103010
21984,12/31/2020,2020,4,INDL,C,D,STD,VERB,VERB TECHNOLOGY CO INC,USD,2020Q4,2020Q4,32.542,2.099,2.099,A,"Verb Technology Company, Inc. develops Software-as-a-Service applications platform in the United States, Japan, and internationally.",45103010
21984,3/31/2021,2021,1,INDL,C,D,STD,VERB,VERB TECHNOLOGY CO INC,USD,2021Q1,2021Q1,43.594,2.526,2.526,A,"Verb Technology Company, Inc. develops Software-as-a-Service applications platform in the United States, Japan, and internationally.",45103010
21984,6/30/2021,2021,2,INDL,C,D,STD,VERB,VERB TECHNOLOGY CO INC,USD,2021Q2,2021Q2,36.422,2.392,2.392,A,"Verb Technology Company, Inc. develops Software-as-a-Service applications platform in the United States, Japan, and internationally.",45103010
21984,9/30/2021,2021,3,INDL,C,D,STD,VERB,VERB TECHNOLOGY CO INC,USD,2021Q3,2021Q3,35.889,2.9,2.9,A,"Verb Technology Company, Inc. develops Software-as-a-Service applications platform in the United States, Japan, and internationally.",45103010
22000,3/31/2019,2019,1,INDL,C,D,STD,WK,WORKIVA INC,USD,2019Q1,2019Q1,256.281,69.963,69.963,A,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide.",45103010
22000,6/30/2019,2019,2,INDL,C,D,STD,WK,WORKIVA INC,USD,2019Q2,2019Q2,279.982,73.484,73.484,A,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide.",45103010
22000,9/30/2019,2019,3,INDL,C,D,STD,WK,WORKIVA INC,USD,2019Q3,2019Q3,626.761,74.179,74.179,A,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide.",45103010
22000,12/31/2019,2019,4,INDL,C,D,STD,WK,WORKIVA INC,USD,2019Q4,2019Q4,646.396,80.265,80.265,A,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide.",45103010
22000,3/31/2020,2020,1,INDL,C,D,STD,WK,WORKIVA INC,USD,2020Q1,2020Q1,643.716,85.801,85.801,A,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide.",45103010
22000,6/30/2020,2020,2,INDL,C,D,STD,WK,WORKIVA INC,USD,2020Q2,2020Q2,654.727,83.86,83.86,A,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide.",45103010
22000,9/30/2020,2020,3,INDL,C,D,STD,WK,WORKIVA INC,USD,2020Q3,2020Q3,687.502,88.099,88.099,A,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide.",45103010
22000,12/31/2020,2020,4,INDL,C,D,STD,WK,WORKIVA INC,USD,2020Q4,2020Q4,707.006,93.834,93.834,A,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide.",45103010
22000,3/31/2021,2021,1,INDL,C,D,STD,WK,WORKIVA INC,USD,2021Q1,2021Q1,708.423,104.222,104.222,A,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide.",45103010
22000,6/30/2021,2021,2,INDL,C,D,STD,WK,WORKIVA INC,USD,2021Q2,2021Q2,738.882,105.587,105.587,A,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide.",45103010
22000,9/30/2021,2021,3,INDL,C,D,STD,WK,WORKIVA INC,USD,2021Q3,2021Q3,750.215,112.693,112.693,A,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide.",45103010
22040,3/31/2019,2019,1,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,2019Q1,2019Q1,475.93,48.493,48.493,A,"Upland Software, Inc. provides cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally.",45103010
22040,6/30/2019,2019,2,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,2019Q2,2019Q2,657.58,53.013,53.013,A,"Upland Software, Inc. provides cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally.",45103010
22040,9/30/2019,2019,3,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,2019Q3,2019Q3,683.412,55.065,55.065,A,"Upland Software, Inc. provides cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally.",45103010
22040,12/31/2019,2019,4,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,2019Q4,2019Q4,898.067,66.066,66.066,A,"Upland Software, Inc. provides cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally.",45103010
22040,3/31/2020,2020,1,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,2020Q1,2020Q1,883.533,68.032,68.032,A,"Upland Software, Inc. provides cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally.",45103010
22040,6/30/2020,2020,2,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,2020Q2,2020Q2,859.383,71.315,71.315,A,"Upland Software, Inc. provides cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally.",45103010
22040,9/30/2020,2020,3,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,2020Q3,2020Q3,994.32,74.184,74.184,A,"Upland Software, Inc. provides cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally.",45103010
22040,12/31/2020,2020,4,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,2020Q4,2020Q4,1011.22,78.247,78.247,A,"Upland Software, Inc. provides cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally.",45103010
22040,3/31/2021,2021,1,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,2021Q1,2021Q1,1035.117,73.969,73.969,A,"Upland Software, Inc. provides cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally.",45103010
22040,6/30/2021,2021,2,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,2021Q2,2021Q2,1046.399,76.264,76.264,A,"Upland Software, Inc. provides cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally.",45103010
22040,9/30/2021,2021,3,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,2021Q3,2021Q3,1021.711,76.053,76.053,A,"Upland Software, Inc. provides cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally.",45103010
22182,3/31/2019,2018,4,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,2019Q1,2018Q4,1090.227,132.097,132.097,A,"New Relic, Inc., a software-as-a-service company, provides platform for engineers to plan, build, deploy, and operate software worldwide.",45103010
22182,6/30/2019,2019,1,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,2019Q2,2019Q1,1153.166,141.01,141.01,A,"New Relic, Inc., a software-as-a-service company, provides platform for engineers to plan, build, deploy, and operate software worldwide.",45103010
22182,9/30/2019,2019,2,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,2019Q3,2019Q2,1150.371,145.815,145.815,A,"New Relic, Inc., a software-as-a-service company, provides platform for engineers to plan, build, deploy, and operate software worldwide.",45103010
22182,12/31/2019,2019,3,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,2019Q4,2019Q3,1158.193,153.028,153.028,A,"New Relic, Inc., a software-as-a-service company, provides platform for engineers to plan, build, deploy, and operate software worldwide.",45103010
22182,3/31/2020,2019,4,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,2020Q1,2019Q4,1258.434,159.657,159.657,A,"New Relic, Inc., a software-as-a-service company, provides platform for engineers to plan, build, deploy, and operate software worldwide.",45103010
22182,6/30/2020,2020,1,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,2020Q2,2020Q1,1252.1,162.585,162.585,A,"New Relic, Inc., a software-as-a-service company, provides platform for engineers to plan, build, deploy, and operate software worldwide.",45103010
22182,9/30/2020,2020,2,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,2020Q3,2020Q2,1243.477,166.054,166.054,A,"New Relic, Inc., a software-as-a-service company, provides platform for engineers to plan, build, deploy, and operate software worldwide.",45103010
22182,12/31/2020,2020,3,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,2020Q4,2020Q3,1333.509,166.34,166.34,A,"New Relic, Inc., a software-as-a-service company, provides platform for engineers to plan, build, deploy, and operate software worldwide.",45103010
22182,3/31/2021,2020,4,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,2021Q1,2020Q4,1398.619,172.669,172.669,A,"New Relic, Inc., a software-as-a-service company, provides platform for engineers to plan, build, deploy, and operate software worldwide.",45103010
22182,6/30/2021,2021,1,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,2021Q2,2021Q1,1328.092,180.484,180.484,A,"New Relic, Inc., a software-as-a-service company, provides platform for engineers to plan, build, deploy, and operate software worldwide.",45103010
22182,9/30/2021,2021,2,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,2021Q3,2021Q2,1287.48,195.694,195.694,A,"New Relic, Inc., a software-as-a-service company, provides platform for engineers to plan, build, deploy, and operate software worldwide.",45103010
22864,3/31/2019,2019,1,INDL,C,D,STD,MFH,MERCURITY FNTCH HLD INC -ADR,USD,2019Q1,2019Q1,,,,A,"Mercurity Fintech Holding Inc. engages in the design, development, creation, testing, installation, configuration, integration, and customization of digital asset infrastructure solutions based on blockchain technologies in the British Virgin Islands.",45103010
22864,6/30/2019,2019,2,INDL,C,D,STD,MFH,MERCURITY FNTCH HLD INC -ADR,USD,2019Q2,2019Q2,9.485,0.03,0.03,A,"Mercurity Fintech Holding Inc. engages in the design, development, creation, testing, installation, configuration, integration, and customization of digital asset infrastructure solutions based on blockchain technologies in the British Virgin Islands.",45103010
22864,9/30/2019,2019,3,INDL,C,D,STD,MFH,MERCURITY FNTCH HLD INC -ADR,USD,2019Q3,2019Q3,8.172,0.58,0.58,A,"Mercurity Fintech Holding Inc. engages in the design, development, creation, testing, installation, configuration, integration, and customization of digital asset infrastructure solutions based on blockchain technologies in the British Virgin Islands.",45103010
22864,12/31/2019,2019,4,INDL,C,D,STD,MFH,MERCURITY FNTCH HLD INC -ADR,USD,2019Q4,2019Q4,8.871,0.396,0.396,A,"Mercurity Fintech Holding Inc. engages in the design, development, creation, testing, installation, configuration, integration, and customization of digital asset infrastructure solutions based on blockchain technologies in the British Virgin Islands.",45103010
